emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,emb70,emb71,emb72,emb73,emb74,emb75,emb76,emb77,emb78,emb79,emb80,emb81,emb82,emb83,emb84,emb85,emb86,emb87,emb88,emb89,emb90,emb91,emb92,emb93,emb94,emb95,emb96,emb97,emb98,emb99,emb100,emb101,emb102,emb103,emb104,emb105,emb106,emb107,emb108,emb109,emb110,emb111,emb112,emb113,emb114,emb115,emb116,emb117,emb118,emb119,emb120,emb121,emb122,emb123,emb124,emb125,emb126,emb127,emb128,emb129,emb130,emb131,emb132,emb133,emb134,emb135,emb136,emb137,emb138,emb139,emb140,emb141,emb142,emb143,emb144,emb145,emb146,emb147,emb148,emb149,emb150,emb151,emb152,emb153,emb154,emb155,emb156,emb157,emb158,emb159,emb160,emb161,emb162,emb163,emb164,emb165,emb166,emb167,emb168,emb169,emb170,emb171,emb172,emb173,emb174,emb175,emb176,emb177,emb178,emb179,emb180,emb181,emb182,emb183,emb184,emb185,emb186,emb187,emb188,emb189,emb190,emb191,emb192,emb193,emb194,emb195,emb196,emb197,emb198,emb199,emb200,emb201,emb202,emb203,emb204,emb205,emb206,emb207,emb208,emb209,emb210,emb211,emb212,emb213,emb214,emb215,emb216,emb217,emb218,emb219,emb220,emb221,emb222,emb223,emb224,emb225,emb226,emb227,emb228,emb229,emb230,emb231,emb232,emb233,emb234,emb235,emb236,emb237,emb238,emb239,emb240,emb241,emb242,emb243,emb244,emb245,emb246,emb247,emb248,emb249,emb250,emb251,emb252,emb253,emb254,emb255,emb256,Unnamed: 0,track_id,name,artist,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
9.25997,0.0,0.768115,0.0,0.0,0.0,2.540717,0.0,3.501047,5.8845925,3.9047658,0.0,0.0,0.71629065,0.0,0.0,2.2881095,0.0,0.0,0.0,0.0,0.0,1.1567658,0.0,0.0,3.8384202,5.22567,0.0,0.0,0.0,0.7965933,2.1716743,0.0,5.656942,0.0,3.0931616,0.0,0.0,0.0,2.1387024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778847,1.8426431,0.0,5.4186788,0.0,3.2774656,0.0,6.2454023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172529,1.7386307,0.0,0.0,6.42974,0.9717786,1.8297443,0.0,0.0,4.201317,0.0,0.0,0.0,0.0,0.0,0.0,5.5900755,0.0,1.2027562,0.28914458,4.056089,7.219272,0.0,0.0,7.4786215,0.0,0.63034415,4.2543626,0.0,0.0,0.0,0.0,1.8732793,0.0,0.0,4.6006227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717435,4.0873904,3.8410172,0.0,0.0,0.0,0.0,1.0787662,2.3223097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7995596,2.28163,1.3488611,4.261581,0.0,0.0,0.0,5.5837116,0.0,4.628665,8.532438,0.0,0.0,4.7390857,0.0,0.6049517,4.624556,2.2842052,0.0,0.0,0.0,1.428591,0.0,0.0,0.0,0.0,5.258816,0.0,0.75499624,0.0,0.0,0.0,2.2803936,2.8725033,0.0,4.909939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0497447,0.0,4.5452833,0.0,0.0,0.0,0.0,0.0,5.858964,0.0,2.2191937,0.0,1.968843,0.0,0.0,1.3235523,7.354237,0.0,0.56335044,0.0,0.0,0.0,1.0786853,0.0,0.0,0.0,9.013678,0.0,0.0,0.0,0.0,0.0,1.5555202,0.0,4.2928405,0.68000287,3.9330063,0.0,0.0,0.0,2.3781083,0.0,0.0,0.0,4.306549,0.0,0.0,3.985389,0.0,0.0,0.0,0.0,1.8429072,2.5900853,4.276633,1.2742753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151568,0.0,0.0,1.9399405,0.0,0.0,5.5315886,0.0,0.0,7.898502,2.3658724,0.0,0.0,3.920111,0.0,0.0,4.4437923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596561,1246,TRIXEIM128F92F1CAE,Tigris & Euphrates,Cusco,2000,404066,0.548,0.352,11,-16.044,0,0.0257,0.358,0.879,0.173,0.188,140.081,4
7.6027102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18552,5.34383,0.0,0.0,0.0,0.0,0.0,4.754919,0.0,0.0,0.0,0.0,0.0,1.2913635,0.0,0.0,4.361603,1.3609945,0.0,0.0,0.0,6.2259903,0.0,0.0,0.0,0.0,2.4951298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6239734,0.0,0.0,7.1483784,0.0,0.19491673,0.0,2.1744523,0.0,0.0,0.0,1.1756755,0.0,0.0,0.0,1.734545,0.0,0.0,0.0,1.9667569,4.8748217,3.0966878,4.8043385,0.0,4.996521,0.0,0.0,0.0,0.0,0.0,0.0,0.40574628,0.0,8.167152,0.0,3.971542,8.565608,0.0,0.0,6.1711106,0.0,5.7598686,1.9652704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4400373,2.14913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9252551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6613684,0.0,0.0,4.411852,0.0,0.0,0.0,2.465328,0.0,0.0,6.227665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.520017,0.0,0.0,0.0,0.0,0.4655976,5.940691,0.0,2.2552948,4.3846984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4574566,0.0,0.0,0.0,0.0,0.0,1.4865893,0.0,0.0,0.0,5.584138,0.0,0.0,2.4459145,0.53968936,0.0,0.0,0.0,0.0,0.0,7.1914268,0.0,0.0,0.0,7.4139485,0.0,0.0,0.0,0.0,0.0,1.454929,0.0,0.69318175,2.2537217,0.12137628,0.0,0.0,0.0,0.0,0.0,3.0899022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375637,3.664654,3.5056424,0.34675246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5947728,0.0,0.0,3.3413167,0.0,0.0,3.093643,0.0,0.0,5.241132,8.962697,0.0,0.0,5.2111187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113433,0.0,3.2946224,1040,TRZINJQ128F92D1687,Night Rhythms,Lee Ritenour,2012,269013,0.639,0.573,8,-16.089,1,0.0302,0.11,0.846,0.0632,0.872,103.573,4
12.014806,0.0,0.0,0.0,0.0,0.0,0.31754002,0.0,3.3039439,5.358106,5.7070365,0.0,0.0,0.0,0.0,0.0,2.947862,0.0,0.0,0.0,0.0,0.0,2.0137448,0.0,0.0,4.719604,3.4943461,0.0,0.0,1.0773056,6.2005877,3.1905627,0.0,4.6305346,0.0,3.1376493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7883792,0.0,0.0,10.038768,0.0,3.0881743,0.0,6.0049124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7611127,3.453499,0.0,2.5668316,0.0,4.526285,0.0,0.0,0.0,0.0,0.0,0.0,2.2299619,0.0,3.155676,0.0,7.1963844,9.4757185,0.0,0.0,8.38385,0.0,1.0500286,5.2574444,0.0,0.0,0.0,0.0,2.8831403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6890054,5.8468013,1.8778976,1.2308586,0.0,0.0,0.0,0.0,0.16084653,3.687403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6459696,0.49588308,0.448846,7.2628493,0.0,0.0,0.0,5.1002493,0.0,3.9970496,8.55273,0.0,0.0,1.5819423,0.0,0.43355134,0.5692517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331668,0.0,1.0330788,0.0,0.0,0.184068,3.712293,2.3364723,2.853826,9.37926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8251195,0.0,7.6114955,0.0,0.0,0.0,0.0,0.0,5.5137916,0.0,2.4341614,0.0,1.971745,0.0,0.0,2.56951,6.46323,0.0,0.94358706,0.0,0.0,0.0,2.5719821,0.0,0.0,0.0,9.559397,0.0,0.0,0.0,0.0,0.0,1.3578671,0.0,5.453328,2.9670653,5.350062,0.0,0.0,0.0,0.50046337,0.0,0.9086723,0.0,3.7349727,0.0,0.0,1.4014338,0.0,0.0,0.0,0.0,6.891043,5.005597,6.5789824,4.1520667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5992885,0.0,0.0,0.0,0.0,0.0,6.30454,0.0,0.0,9.037455,5.548087,0.0,0.0,4.613695,0.0,0.0,2.5488427,0.0,0.0,0.0,0.0,0.0,0.0,3.304319,0.0,2.8110135,949,TRHSFBR128F424663F,Burgundy Shoes,Patty Griffin,2007,206226,0.288,0.0851,0,-23.186,1,0.0336,0.942,3.33e-05,0.0833,0.394,93.454,4
3.2112951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57730854,0.0,0.0,0.0,0.0,0.0,7.2181945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5558294,0.0,0.0,0.0,0.0,9.159593,0.0,0.0,0.0,0.0,4.723348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.390972,0.0,4.762434,3.728723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457359,0.0,0.0,0.0,5.4023395,0.0,0.0,0.0,0.0,4.459079,7.7408533,8.305249,0.0,1.4033445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.752421,0.0,3.2792869,1.7464143,0.0,0.0,3.2163668,0.0,9.29415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921343,0.0,0.0,0.0,0.0,0.0,0.0,2.8577187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116731,0.0,0.0,0.0,1.3367351,0.0,0.0,0.0,0.0,3.2009695,10.759034,0.0,1.1828985,2.6071146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8044121,0.0,3.4767206,0.0,0.0,0.0,0.0,0.0,1.7923374,0.0,0.0,0.0,12.786828,8.498091,0.0,0.9081794,0.0,0.0,0.0,0.0,0.0,8.779902,11.552702,0.0,0.0,0.0,2.2808874,0.0,0.0,0.0,0.0,0.0,0.95432955,0.0,0.0,0.9939345,0.0,0.0,0.0,0.0,0.0,0.0,4.7130523,0.0,0.0,0.0,1.6952877,0.0,0.0,0.0,0.0,0.0,3.4246569,2.1403053,1.5902121,1.7912469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0581326,0.0,10.154433,0.0,0.0,0.0,5.941733,0.0,0.0,13.838265,0.0,0.0,8.886196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31852,0.0,4.3945107,816,TREBWYU12903CCDAA8,Pro Lover,Usher,2010,302986,0.703,0.62,11,-5.162,0,0.231,0.00316,7.27e-05,0.0724,0.61,71.996,4
7.348635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80625623,4.170528,0.0,0.0,0.0,0.0,0.0,2.2027504,0.0,0.0,0.0,0.0,0.0,3.0208979,0.0,0.0,8.708479,7.193572,0.0,0.0,2.5229769,8.880333,0.0,0.0,0.0,0.0,4.6904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7222304,0.0,0.0,5.932304,0.0,0.0,0.0,0.2227411,0.0,0.0,0.0,0.75650597,0.0,0.0,0.0,1.5742795,0.0,0.0,0.0,10.722663,3.1707177,4.2440934,7.9728746,0.0,1.4088097,0.0,0.0,0.0,0.0,0.0,0.0,4.444547,0.0,3.230798,0.0,6.8098774,5.2586946,0.0,0.0,4.08842,0.0,2.516777,2.8360488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046593,0.0,0.0,2.143118,0.0,0.0,0.0,0.0,0.0,5.833985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0206604,0.0,0.0,0.0,6.6028285,0.0,0.0,4.341491,0.0,0.0,0.0,0.0,0.0,1.6547674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5545506,0.0,0.0,0.0,0.0,0.0,3.864328,0.0,6.5487485,7.7032604,0.0,0.2915979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357303,0.0,0.0,0.0,0.0,0.0,1.7416582,0.0,0.0,0.0,4.0175133,0.0,0.0,3.9002337,10.699214,0.0,0.0,0.0,0.0,0.0,3.5699337,0.0,0.0,0.0,4.0297523,0.0,0.0,0.0,0.0,0.0,3.483827,0.0,7.6988063,1.5236902,0.0,0.0,0.0,0.0,0.0,0.0,5.6303244,0.0,0.0,0.0,0.0,6.421117,0.0,0.0,0.0,0.0,9.580106,6.0672684,3.7753046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4794755,0.07088945,0.0,3.7532372,0.0,0.0,3.1121883,0.0,0.0,5.91936,4.8576064,0.0,0.0,7.0158596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754733,0.0,3.589425,363,TREDEQN12903CA9E98,Mi Amigo,Kings of Leon,2003,246800,0.585,0.629,2,-8.354,1,0.0382,0.0827,0.0307,0.147,0.576,71.354,4
7.5289197,0.0,0.0,0.4162849,0.0,0.0,1.701144,0.0,0.0,0.9963113,0.71562994,0.0,0.0,0.0,0.06469212,0.0,6.081455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6058409,0.0,0.0,0.0,0.0,5.518753,2.767896,0.0,0.0,0.0,5.277188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053428,1.3131298,0.0,5.299453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7759993,0.0,0.0,0.0,3.2624304,0.0,0.0,0.0,0.0,2.796261,4.855598,3.8145583,0.0,5.3191376,0.0,0.0,0.0,0.0,0.0,0.0,1.8379495,0.0,8.715158,0.0,3.1995301,8.41245,0.0,0.0,4.388982,0.0,6.0579004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5909152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046537,1.5571513,0.0,3.1627092,0.0,0.0,0.0,0.0,0.0,0.0,4.5597625,0.0,0.0,0.74439895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587555,1.3794677,0.0,0.0,0.0,2.07751,0.0,0.0,0.0,0.0,3.543725,6.3845935,0.0,0.0,3.3955536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62085,0.0,6.1044436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342813,4.738156,0.0,2.0025802,0.0,0.0,0.0,0.0,0.0,2.2131665,7.232254,0.0,0.0,0.0,8.121806,0.0,0.0,0.0,0.0,0.0,1.2858483,0.0,0.58374363,4.046672,0.0,0.0,0.0,0.0,0.0,0.0,2.3059955,0.0,0.0,0.0,0.0,1.0871857,0.0,0.0,0.0,0.0,2.523546,3.4454582,5.4441557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3876501,0.0,0.0,6.488419,0.0,0.0,2.4626884,1.144154,0.0,2.7801414,11.106429,3.1684344,0.0,7.8584557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8684406,0.0,2.6292207,1177,TRBZUFA128F4246BD0,One Day Friend,Novika,2006,209186,0.288,0.32,9,-10.969,0,0.057,0.949,0.00791,0.182,0.174,170.054,4
7.14588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611266,3.0103767,0.0,0.0,0.0,0.48411873,0.0,4.3407507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6630565,0.46364924,0.0,0.0,0.0,6.738193,0.0,0.0,0.0,0.0,2.885735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5495214,0.0,0.0,6.5673847,0.0,1.5883048,0.0,2.6393535,0.0,0.0,0.0,0.26606736,0.0,0.0,0.0,2.1552951,0.0,0.0,0.0,0.5742916,2.8843374,3.691996,2.5878313,0.0,4.0835114,0.0,0.0,0.0,0.0,0.0,0.0,1.8251454,0.0,7.9144154,0.0,3.9851294,5.868099,0.0,0.0,6.085322,0.0,4.6134186,2.5352533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9127452,2.4159577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15817448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2751033,0.0,0.13011584,3.9724286,0.0,0.0,0.0,1.9543072,0.0,0.008389488,5.8268695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7874236,0.0,0.0,0.0,0.0,1.583519,6.2871633,0.0,0.567449,4.778832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0400107,0.0,4.836784,0.0,0.0,0.0,0.4007164,0.0,4.571028,0.0,0.0,0.0,6.650559,0.97834814,0.0,0.45638323,0.0,0.0,1.2458339,0.0,0.0,0.0,5.457604,0.0,0.0,0.0,6.198964,0.0,0.0,0.0,0.0,0.0,0.50289726,0.0,0.0,0.15042806,3.4798343,0.0,0.0,0.0,0.0,0.0,1.4759743,0.0,0.5204629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438671,1.4676545,3.4641268,2.677462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5069932,0.0,0.0,2.1634274,0.0,0.0,0.63543475,0.0,0.0,4.1382017,8.378951,0.0,0.0,5.6254354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187036,0.0,2.2476661,1198,TREKOJF128EF340745,Law Years,Ornette Coleman,2010,320386,0.586,0.52,8,-8.771,1,0.0902,0.196,0.00182,0.45,0.515,113.56,4
1.9755921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3271672,5.0714383,0.0,0.0,0.0,0.0,0.0,1.9907074,0.0,0.0,0.0,0.0,0.0,7.9820266,0.0,0.0,8.326336,12.640278,0.0,0.0,6.815004,9.763855,0.0,0.0,0.0,0.0,0.68967766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1887374,0.0,4.1312175,1.9066495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8181915,0.0,0.0,0.0,4.107855,0.0,0.0,0.0,8.92519,6.2977347,5.065301,12.098693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9383278,0.0,6.6530423,0.0,2.1584601,2.635864,0.0,0.0,2.209609,0.0,5.074684,5.0498013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5132961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2988415,0.0,0.0,0.0,9.816242,0.0,0.0,2.0925915,0.0,0.0,0.0,0.0,0.0,1.5057015,0.0,0.0,0.0,0.0,0.0,1.4984456,0.0,0.0,0.0,1.8033758,0.0,0.0,0.0,0.0,0.0,3.4456825,0.0,4.8815546,1.1852973,0.0,6.577671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6630433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6418452,0.0,0.0,4.234378,5.098337,0.0,0.0,0.0,0.0,1.5177481,7.261442,0.0,0.0,0.0,1.1786368,0.0,0.0,0.0,0.0,0.0,4.2454524,0.0,1.3383731,1.184557,0.0,0.0,0.0,0.0,0.0,0.0,7.9683466,0.0,0.0,0.0,0.0,3.9015121,0.0,0.0,0.0,0.0,14.410434,5.4926834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678361,7.575743,0.0,4.0448527,0.0,0.0,0.0,2.8697374,0.0,1.3412179,4.740548,0.0,0.0,3.022277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.943933,0.0,3.5285242,346,TRHXTGC128F428B6D7,The Deadly Rhythm,Refused,1998,216360,0.468,0.857,9,-9.411,1,0.094,0.00491,0.177,0.43,0.354,144.803,3
7.175251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.993856,6.986227,0.0,0.0,0.0,0.0,0.0,2.0294144,0.0,0.0,0.0,0.0,0.0,9.146388,0.0,0.0,7.5533924,10.005674,0.0,0.0,7.8538513,8.625967,0.0,0.0,2.9246805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038255,0.0,2.1977978,6.282752,0.0,0.0,0.0,3.9168012,0.0,0.0,0.0,5.2346234,0.0,0.0,0.0,1.5944512,0.0,0.0,0.0,6.923151,6.0659885,1.5992048,9.813474,0.0,1.4510801,0.0,0.0,0.0,0.0,0.0,0.0,4.3122516,0.0,5.4847484,0.0,3.1367393,7.6576314,0.0,0.0,7.127008,0.0,2.1541421,6.8722606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.234671,2.5631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1103446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4592571,0.0,0.0,0.0,7.7600813,0.0,1.4330357,6.5816083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71415687,0.0,0.0,0.0,0.4951997,0.0,0.0,0.0,0.0,0.0,2.07096,0.0,5.24075,3.877627,0.0,6.4621425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5241022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2263955,0.0,0.0,4.476796,2.4042711,0.0,0.0,0.0,0.0,0.26386553,4.022496,0.0,0.0,0.0,7.344303,0.0,0.0,0.0,0.0,0.0,4.0607123,0.0,1.9053354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7901115,0.0,0.9948652,0.0,0.0,1.2119957,0.0,0.0,0.0,0.0,15.913431,4.774402,0.0,0.06558697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2908406,3.3474295,0.0,0.0,0.0,0.0,3.3833902,1.6368653,0.0,5.159048,4.3118277,0.0,0.0,0.34548253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.732558,0.0,1.7328842,1010,TRAFXEB128F92EE0AC,L'Apologie,Matmatah,2001,482573,0.422,0.979,5,-3.741,0,0.216,0.0246,0.00062,0.745,0.431,132.704,4
4.316136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3776991,2.9434814,0.0,0.0,0.0,0.0,0.0,0.8259638,0.0,0.0,0.0,0.0,0.0,3.3424857,0.0,0.0,5.865918,8.597833,0.0,0.0,3.6537914,6.1693945,0.0,0.0,1.644134,0.0,2.379152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0293293,0.0,0.0,3.391761,0.0,0.0,0.0,1.9768152,0.0,0.0,0.0,0.009791592,0.0,0.0,0.0,1.3809927,0.0,0.0,0.0,8.253959,1.9009243,3.0941813,6.149314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0074453,0.0,0.606715,0.0,4.3947415,2.3071737,0.0,0.0,2.675346,0.0,1.3715209,5.4029245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864682,2.2029247,0.0,2.9225204,0.0,0.0,0.0,0.0,0.0,3.6985888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.911527,0.0,0.0,0.0,7.346454,0.0,0.6007937,2.8900087,0.0,0.0,0.0,0.0,0.0,4.537748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3764586,0.0,0.0,0.0,0.0,0.0,1.1601691,0.0,3.8986073,4.2471805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779427,0.0,0.0,0.0,0.0,0.0,1.2664452,0.0,0.0,0.0,1.0826546,0.0,0.0,1.6675777,8.557328,0.0,0.0,0.0,0.0,0.0,2.0815394,0.0,0.0,0.0,1.2712057,0.0,0.0,0.0,0.0,0.0,1.7949291,0.0,5.041773,0.7086601,0.0,0.0,0.0,0.0,0.0,0.0,2.9453359,0.0,0.06937596,0.0,0.0,4.642326,0.0,0.0,0.0,0.0,6.371103,3.5424707,1.3619393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5752828,0.0,0.0,1.6044908,0.0,0.0,1.9364351,0.0,0.0,3.4922533,1.3339648,0.0,0.0,4.103544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5817647,0.0,2.3787436,614,TRVLZVN128F1492942,Devils Whorehouse,Misfits,1982,105000,0.583,0.915,0,-10.807,1,0.0519,0.0264,0.0,0.324,0.494,110.506,4
